"","date","equipment_type","ot_script_file","full_timecourse","plate_type","well","sample_type","sample_well","well_column","well_row","spot_type","spot_volume","name","colony_function","inputs_present","input_1_distance","input_type","input_concentration","replicate","absorbance","iteration","px_column","px_row","id","exposure","intensity","panel","point_value","mean","median","sd","max","min","n_saturated","prop_saturated","GFP","fold_change_G","fold_change_GN"
"38",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","M12",12,13,"receiver",1,"ZG","highpass",1,4.5,"IPTG",0.00188,1,0,1,964,1075,1,20000,3,"blue",0.0330659381849059,0.0331045425468783,0.0331069590731264,0.00011511902173749,0.0333055034836075,0.0329012753260436,0,0,0,NA,NA
"39",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","M21",21,13,"receiver",1,"ZG","highpass",1,4.5,"IPTG",0,1,0,1,1612,1075,1,20000,3,"blue",0.0292760865512625,0.0292651642841859,0.0292701687450263,0.000162585502530315,0.0295588015456586,0.0290039163719423,0,0,0,NA,NA
"40",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","N5",5,14,"receiver",1,"ZG","highpass",1,6.363961031,"IPTG",0.00375,1,0,1,460,1147,1,20000,3,"blue",0.0287796297893641,0.0288982975736858,0.0288869120418817,0.000130816080320784,0.0291584404224313,0.0286885962376557,0,0,0,NA,NA
"41",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","N14",14,14,"receiver",1,"ZG","highpass",1,6.363961031,"IPTG",0.00188,1,0,1,1108,1147,1,20000,3,"blue",0.0317198052579098,0.0317977479798621,0.0317892844451628,0.000132852418275168,0.0320380767683527,0.0315636906808078,0,0,0,NA,NA
"42",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","N23",23,14,"receiver",1,"ZG","highpass",1,6.363961031,"IPTG",0,1,0,1,1756,1147,1,20000,3,"blue",0.0266230285620741,0.0263264448783882,0.0263234690971025,0.000119380446145368,0.0265418535142923,0.026134701821678,0,0,0,NA,NA
"43",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","O2",2,15,"receiver",1,"ZG","highpass",1,12.72792206,"IPTG",0.00375,1,0,1,244,1219,1,20000,3,"blue",0.0252718788367112,0.0252809081692766,0.0252877517138511,0.000161888733325445,0.0255449204805226,0.0249853191205628,0,0,0,NA,NA
"44",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","O11",11,15,"receiver",1,"ZG","highpass",1,12.72792206,"IPTG",0.00188,1,0,1,892,1219,1,20000,3,"blue",0.0304392133072955,0.030368195006882,0.0303841662442614,0.000192406467588256,0.0306780033022894,0.0300021305148802,0,0,0,NA,NA
"45",20220629,"plate_imager",NA,TRUE,"6-well","B3","spot","O20",20,15,"receiver",1,"ZG","highpass",1,12.72792206,"IPTG",0,1,0,1,1540,1219,1,20000,3,"blue",0.0277507762078459,0.0280431096308978,0.0280104338138343,0.00020895884425459,0.028456715846359,0.0277181898867816,0,0,0,NA,NA
"46",20220629,"plate_imager",NA,TRUE,"6-well","B1","spot","P4",4,16,"receiver",1,"ZG","highpass",1,13.5,"IPTG",0.00375,1,0,1,388,1291,1,20000,3,"blue",0.0253336411295286,0.0255576612612478,0.0255538936671556,0.0001478832983327,0.0258193624457595,0.0252858877814227,0,0,0,NA,NA
"47",20220629,"plate_imager",NA,TRUE,"6-well","B2","spot","P13",13,16,"receiver",1,"ZG","highpass",1,13.5,"IPTG",0.00188,1,0,1,1036,1291,1,20000,3,"blue",0.0282581986922827,0.0285575018655768,0.0286164478002869,0.000241705134917218,0.0288729642767412,0.0280915693665405,0,0,0,NA,NA
